Time,A metric
2023-08-06 02:41:00+08:00,0.0
2023-08-06 02:42:00+08:00,0.0
2023-08-06 02:43:00+08:00,0.0
2023-08-06 02:44:00+08:00,0.0
2023-08-06 02:45:00+08:00,0.0
2023-08-06T02:46:00+08:00,0.0
2023-08-06 02:47:00+08:00,13.0
2023-08-06 02:48:00+08:00,13.0
2023-08-06 02:49:00+08:00,13.0
2023-08-06 02:50:00+08:00,13.0
2023-08-06 02:51:00+08:00,13.0
2023-08-06T02:52:00+08:00,26.0
2023-08-06 02:53:00+08:00,22.666666666666664
2023-08-06 02:54:00+08:00,22.666666666666664
2023-08-06 02:55:00+08:00,22.666666666666664
2023-08-06 02:56:00+08:00,22.666666666666664
2023-08-06 02:57:00+08:00,22.666666666666664
2023-08-06 02:58:00+08:00,22.666666666666664
2023-08-06 02:59:00+08:00,22.666666666666664
2023-08-06 03:00:00+08:00,22.666666666666664
2023-08-06 03:01:00+08:00,22.666666666666664
2023-08-06 03:02:00+08:00,22.666666666666664
2023-08-06 03:03:00+08:00,22.666666666666664
2023-08-06 03:04:00+08:00,22.666666666666664
2023-08-06 03:05:00+08:00,22.666666666666664
2023-08-06 03:06:00+08:00,22.666666666666664
2023-08-06T03:07:00+08:00,19.33333333333333
2023-08-06 03:08:00+08:00,9.666666666666664
2023-08-06 03:09:00+08:00,9.666666666666664
2023-08-06 03:10:00+08:00,9.666666666666664
2023-08-06 03:11:00+08:00,9.666666666666664
2023-08-06 03:12:00+08:00,9.666666666666664
2023-08-06T03:13:00+08:00,0.0
2023-08-06 03:14:00+08:00,0.0
2023-08-06 03:15:00+08:00,0.0
2023-08-06T03:16:00+08:00,0.0
2023-08-06 03:17:00+08:00,0.0
2023-08-06 03:18:00+08:00,0.0
2023-08-06 03:19:00+08:00,0.0
2023-08-06T03:20:00+08:00,0.0
2023-08-06T03:21:00+08:00,30.0
2023-08-06 03:22:00+08:00,15.0
2023-08-06 03:23:00+08:00,15.0
2023-08-06 03:24:00+08:00,15.0
2023-08-06 03:25:00+08:00,15.0
2023-08-06 03:26:00+08:00,15.0
2023-08-06 03:27:00+08:00,15.0
2023-08-06T03:28:00+08:00,0.0
2023-08-06 03:29:00+08:00,0.0
2023-08-06 03:30:00+08:00,0.0
2023-08-06T03:31:00+08:00,0.0
2023-08-06 03:32:00+08:00,0.0
2023-08-06 03:33:00+08:00,0.0
2023-08-06T03:34:00+08:00,0.0
2023-08-06 03:35:00+08:00,10.0
2023-08-06T03:36:00+08:00,20.0
2023-08-06 03:37:00+08:00,10.0
2023-08-06 03:38:00+08:00,10.0
2023-08-06 03:39:00+08:00,10.0
2023-08-06 03:40:00+08:00,10.0
2023-08-06 03:41:00+08:00,10.0
2023-08-06 03:42:00+08:00,10.0
2023-08-06 03:43:00+08:00,10.0
2023-08-06 03:44:00+08:00,10.0
2023-08-06 03:45:00+08:00,10.0
2023-08-06 03:46:00+08:00,10.0
2023-08-06 03:47:00+08:00,10.0
2023-08-06 03:48:00+08:00,10.0
2023-08-06 03:49:00+08:00,10.0
2023-08-06 03:50:00+08:00,10.0
2023-08-06 03:51:00+08:00,10.0
2023-08-06T03:52:00+08:00,0.0
2023-08-06 03:53:00+08:00,12.5
2023-08-06 03:54:00+08:00,12.5
2023-08-06T03:55:00+08:00,25.0
2023-08-06 03:56:00+08:00,12.5
2023-08-06 03:57:00+08:00,12.5
2023-08-06 03:58:00+08:00,12.5
2023-08-06 03:59:00+08:00,12.5
2023-08-06 04:00:00+08:00,12.5
2023-08-06 04:01:00+08:00,12.5
2023-08-06 04:02:00+08:00,12.5
2023-08-06 04:03:00+08:00,12.5
2023-08-06 04:04:00+08:00,12.5
2023-08-06 04:05:00+08:00,12.5
2023-08-06T04:06:00+08:00,0.0
2023-08-06 04:07:00+08:00,10.0
2023-08-06 04:08:00+08:00,10.0
2023-08-06 04:09:00+08:00,10.0
2023-08-06T04:10:00+08:00,20.0
2023-08-06 04:11:00+08:00,10.0
2023-08-06 04:12:00+08:00,10.0
2023-08-06 04:13:00+08:00,10.0
2023-08-06 04:14:00+08:00,10.0
2023-08-06 04:15:00+08:00,10.0
2023-08-06 04:16:00+08:00,10.0
2023-08-06 04:17:00+08:00,10.0
2023-08-06 04:18:00+08:00,10.0
2023-08-06 04:19:00+08:00,10.0
2023-08-06 04:20:00+08:00,10.0
2023-08-06 04:21:00+08:00,10.0
2023-08-06T04:22:00+08:00,0.0
2023-08-06 04:23:00+08:00,25.0
2023-08-06 04:24:00+08:00,25.0
2023-08-06 04:25:00+08:00,25.0
2023-08-06 04:26:00+08:00,25.0
2023-08-06 04:27:00+08:00,25.0
2023-08-06T04:28:00+08:00,50.0
2023-08-06 04:29:00+08:00,36.333333333333336
2023-08-06 04:30:00+08:00,36.333333333333336
2023-08-06 04:31:00+08:00,36.333333333333336
2023-08-06 04:32:00+08:00,36.333333333333336
2023-08-06 04:33:00+08:00,36.333333333333336
2023-08-06 04:34:00+08:00,36.333333333333336
2023-08-06 04:35:00+08:00,36.333333333333336
2023-08-06 04:36:00+08:00,36.333333333333336
2023-08-06 04:37:00+08:00,36.333333333333336
2023-08-06 04:38:00+08:00,36.333333333333336
2023-08-06 04:39:00+08:00,36.333333333333336
2023-08-06 04:40:00+08:00,36.333333333333336
2023-08-06 04:41:00+08:00,36.333333333333336
2023-08-06 04:42:00+08:00,36.333333333333336
2023-08-06T04:43:00+08:00,22.666666666666668
2023-08-06 04:44:00+08:00,11.333333333333334
2023-08-06 04:45:00+08:00,11.333333333333334
2023-08-06 04:46:00+08:00,11.333333333333334
2023-08-06 04:47:00+08:00,11.333333333333334
2023-08-06 04:48:00+08:00,11.333333333333334
2023-08-06 04:49:00+08:00,11.333333333333334
2023-08-06 04:50:00+08:00,11.333333333333334
2023-08-06 04:51:00+08:00,11.333333333333334
2023-08-06 04:52:00+08:00,11.333333333333334
2023-08-06 04:53:00+08:00,11.333333333333334
2023-08-06 04:54:00+08:00,11.333333333333334
2023-08-06 04:55:00+08:00,11.333333333333334
2023-08-06 04:56:00+08:00,11.333333333333334
2023-08-06T04:57:00+08:00,0.0
2023-08-06 04:58:00+08:00,12.5
2023-08-06 04:59:00+08:00,12.5
2023-08-06 05:00:00+08:00,12.5
2023-08-06 05:01:00+08:00,12.5
2023-08-06T05:02:00+08:00,25.0
2023-08-06 05:03:00+08:00,12.5
2023-08-06T05:04:00+08:00,0.0
2023-08-06 05:05:00+08:00,0.0
2023-08-06 05:06:00+08:00,0.0
2023-08-06 05:07:00+08:00,0.0
2023-08-06 05:08:00+08:00,0.0
2023-08-06 05:09:00+08:00,0.0
2023-08-06T05:10:00+08:00,0.0
2023-08-06 05:11:00+08:00,12.5
2023-08-06 05:12:00+08:00,12.5
2023-08-06 05:13:00+08:00,12.5
2023-08-06 05:14:00+08:00,12.5
2023-08-06 05:15:00+08:00,12.5
2023-08-06 05:16:00+08:00,12.5
2023-08-06T05:17:00+08:00,25.0
2023-08-06 05:18:00+08:00,12.5
2023-08-06 05:19:00+08:00,12.5
2023-08-06 05:20:00+08:00,12.5
2023-08-06 05:21:00+08:00,12.5
2023-08-06 05:22:00+08:00,12.5
2023-08-06T05:23:00+08:00,0.0
2023-08-06 05:24:00+08:00,0.0
2023-08-06 05:25:00+08:00,0.0
2023-08-06T05:26:00+08:00,0.0
2023-08-06 05:27:00+08:00,9.333333333333334
2023-08-06 05:28:00+08:00,9.333333333333334
2023-08-06 05:29:00+08:00,9.333333333333334
2023-08-06 05:30:00+08:00,9.333333333333334
2023-08-06 05:31:00+08:00,9.333333333333334
2023-08-06 05:32:00+08:00,9.333333333333334
2023-08-06 05:33:00+08:00,9.333333333333334
2023-08-06 05:34:00+08:00,9.333333333333334
2023-08-06T05:35:00+08:00,18.666666666666668
2023-08-06 05:36:00+08:00,9.333333333333334
2023-08-06 05:37:00+08:00,9.333333333333334
2023-08-06 05:38:00+08:00,9.333333333333334
2023-08-06 05:39:00+08:00,9.333333333333334
2023-08-06 05:40:00+08:00,9.333333333333334
2023-08-06 05:41:00+08:00,9.333333333333334
2023-08-06T05:42:00+08:00,0.0
2023-08-06 05:43:00+08:00,12.5
2023-08-06 05:44:00+08:00,12.5
2023-08-06 05:45:00+08:00,12.5
2023-08-06 05:46:00+08:00,12.5
2023-08-06 05:47:00+08:00,12.5
2023-08-06 05:48:00+08:00,12.5
2023-08-06 05:49:00+08:00,12.5
2023-08-06T05:50:00+08:00,25.0
2023-08-06 05:51:00+08:00,25.0
2023-08-06 05:52:00+08:00,25.0
2023-08-06 05:53:00+08:00,25.0
2023-08-06 05:54:00+08:00,25.0
2023-08-06 05:55:00+08:00,25.0
2023-08-06 05:56:00+08:00,25.0
2023-08-06 05:57:00+08:00,25.0
2023-08-06 05:58:00+08:00,25.0
2023-08-06 05:59:00+08:00,25.0
2023-08-06 06:00:00+08:00,25.0
2023-08-06 06:01:00+08:00,25.0
2023-08-06 06:02:00+08:00,25.0
2023-08-06 06:03:00+08:00,25.0
2023-08-06 06:04:00+08:00,25.0
2023-08-06 06:05:00+08:00,25.0
2023-08-06 06:06:00+08:00,25.0
2023-08-06 06:07:00+08:00,25.0
2023-08-06 06:08:00+08:00,25.0
2023-08-06T06:09:00+08:00,25.0
2023-08-06 06:10:00+08:00,12.5
2023-08-06 06:11:00+08:00,12.5
2023-08-06 06:12:00+08:00,12.5
2023-08-06 06:13:00+08:00,12.5
2023-08-06 06:14:00+08:00,12.5
2023-08-06 06:15:00+08:00,12.5
2023-08-06 06:16:00+08:00,12.5
2023-08-06 06:17:00+08:00,12.5
2023-08-06 06:18:00+08:00,12.5
2023-08-06T06:19:00+08:00,0.0
2023-08-06 06:20:00+08:00,12.5
2023-08-06 06:21:00+08:00,12.5
2023-08-06 06:22:00+08:00,12.5
2023-08-06 06:23:00+08:00,12.5
2023-08-06T06:24:00+08:00,25.0
2023-08-06 06:25:00+08:00,29.0
2023-08-06 06:26:00+08:00,29.0
2023-08-06 06:27:00+08:00,29.0
2023-08-06 06:28:00+08:00,29.0
2023-08-06 06:29:00+08:00,29.0
2023-08-06 06:30:00+08:00,29.0
2023-08-06T06:31:00+08:00,33.0
2023-08-06 06:32:00+08:00,29.0
2023-08-06 06:33:00+08:00,29.0
2023-08-06 06:34:00+08:00,29.0
2023-08-06 06:35:00+08:00,29.0
2023-08-06 06:36:00+08:00,29.0
2023-08-06 06:37:00+08:00,29.0
2023-08-06 06:38:00+08:00,29.0
2023-08-06 06:39:00+08:00,29.0
2023-08-06 06:40:00+08:00,29.0
2023-08-06 06:41:00+08:00,29.0
2023-08-06 06:42:00+08:00,29.0
2023-08-06T06:43:00+08:00,25.0
2023-08-06 06:44:00+08:00,12.5
2023-08-06 06:45:00+08:00,12.5
2023-08-06T06:46:00+08:00,0.0
2023-08-06 06:47:00+08:00,0.0
2023-08-06 06:48:00+08:00,0.0
2023-08-06 06:49:00+08:00,0.0
2023-08-06 06:50:00+08:00,0.0
2023-08-06T06:51:00+08:00,0.0
2023-08-06 06:52:00+08:00,12.5
2023-08-06 06:53:00+08:00,12.5
2023-08-06 06:54:00+08:00,12.5
2023-08-06 06:55:00+08:00,12.5
2023-08-06 06:56:00+08:00,12.5
2023-08-06 06:57:00+08:00,12.5
2023-08-06T06:58:00+08:00,25.0
2023-08-06 06:59:00+08:00,12.5
2023-08-06 07:00:00+08:00,12.5
2023-08-06 07:01:00+08:00,12.5
2023-08-06 07:02:00+08:00,12.5
2023-08-06 07:03:00+08:00,12.5
2023-08-06 07:04:00+08:00,12.5
2023-08-06 07:05:00+08:00,12.5
2023-08-06 07:06:00+08:00,12.5
2023-08-06 07:07:00+08:00,12.5
2023-08-06 07:08:00+08:00,12.5
2023-08-06 07:09:00+08:00,12.5
2023-08-06T07:10:00+08:00,0.0
2023-08-06T07:11:00+08:00,25.0
2023-08-06 07:12:00+08:00,12.5
2023-08-06 07:13:00+08:00,12.5
2023-08-06T07:14:00+08:00,0.0
2023-08-06 07:15:00+08:00,0.0
2023-08-06 07:16:00+08:00,0.0
2023-08-06 07:17:00+08:00,0.0
2023-08-06T07:18:00+08:00,0.0
2023-08-06 07:19:00+08:00,0.0
2023-08-06 07:20:00+08:00,0.0
2023-08-06 07:21:00+08:00,0.0
2023-08-06T07:22:00+08:00,0.0
2023-08-06T07:23:00+08:00,54.0
2023-08-06T07:24:00+08:00,0.0
2023-08-06 07:25:00+08:00,12.5
2023-08-06T07:26:00+08:00,25.0
2023-08-06 07:27:00+08:00,12.5
2023-08-06 07:28:00+08:00,12.5
2023-08-06 07:29:00+08:00,12.5
2023-08-06 07:30:00+08:00,12.5
2023-08-06 07:31:00+08:00,12.5
2023-08-06 07:32:00+08:00,12.5
2023-08-06T07:33:00+08:00,0.0
2023-08-06T07:34:00+08:00,0.0
2023-08-06 07:35:00+08:00,12.5
2023-08-06 07:36:00+08:00,12.5
2023-08-06 07:37:00+08:00,12.5
2023-08-06 07:38:00+08:00,12.5
2023-08-06 07:39:00+08:00,12.5
2023-08-06T07:40:00+08:00,25.0
2023-08-06 07:41:00+08:00,12.5
2023-08-06 07:42:00+08:00,12.5
2023-08-06 07:43:00+08:00,12.5
2023-08-06 07:44:00+08:00,12.5
2023-08-06 07:45:00+08:00,12.5
2023-08-06 07:46:00+08:00,12.5
2023-08-06T07:47:00+08:00,0.0
2023-08-06T07:48:00+08:00,28.0
2023-08-06 07:49:00+08:00,28.0
2023-08-06 07:50:00+08:00,28.0
2023-08-06 07:51:00+08:00,28.0
2023-08-06 07:52:00+08:00,28.0
2023-08-06T07:53:00+08:00,28.0
2023-08-06 07:54:00+08:00,39.0
2023-08-06T07:55:00+08:00,50.0
2023-08-06 07:56:00+08:00,41.66666666666667
2023-08-06 07:57:00+08:00,41.66666666666667
2023-08-06 07:58:00+08:00,41.66666666666667
2023-08-06 07:59:00+08:00,41.66666666666667
2023-08-06 08:00:00+08:00,41.66666666666667
2023-08-06T08:01:00+08:00,33.333333333333336
2023-08-06 08:02:00+08:00,20.666666666666668
2023-08-06 08:03:00+08:00,20.666666666666668
2023-08-06 08:04:00+08:00,20.666666666666668
2023-08-06 08:05:00+08:00,20.666666666666668
2023-08-06T08:06:00+08:00,8.0
2023-08-06 08:07:00+08:00,16.5
2023-08-06T08:08:00+08:00,25.0
2023-08-06 08:09:00+08:00,22.5
2023-08-06 08:10:00+08:00,22.5
2023-08-06 08:11:00+08:00,22.5
2023-08-06 08:12:00+08:00,22.5
2023-08-06T08:13:00+08:00,20.0
2023-08-06 08:14:00+08:00,12.5
2023-08-06 08:15:00+08:00,12.5
2023-08-06T08:16:00+08:00,5.0
2023-08-06T08:17:00+08:00,0.0
2023-08-06 08:18:00+08:00,0.0
2023-08-06 08:19:00+08:00,0.0
2023-08-06 08:20:00+08:00,0.0
2023-08-06T08:21:00+08:00,0.0
2023-08-06 08:22:00+08:00,19.0
2023-08-06T08:23:00+08:00,38.0
2023-08-06 08:24:00+08:00,34.5
2023-08-06 08:25:00+08:00,34.5
2023-08-06T08:26:00+08:00,31.0
2023-08-06T08:27:00+08:00,0.0
2023-08-06 08:28:00+08:00,0.0
2023-08-06 08:29:00+08:00,0.0
2023-08-06 08:30:00+08:00,0.0
2023-08-06 08:31:00+08:00,0.0
2023-08-06 08:32:00+08:00,0.0
2023-08-06 08:33:00+08:00,0.0
2023-08-06 08:34:00+08:00,0.0
2023-08-06T08:35:00+08:00,0.0
2023-08-06 08:36:00+08:00,12.5
2023-08-06T08:37:00+08:00,25.0
2023-08-06 08:38:00+08:00,12.5
2023-08-06 08:39:00+08:00,12.5
2023-08-06 08:40:00+08:00,12.5
2023-08-06 08:41:00+08:00,12.5
2023-08-06T08:42:00+08:00,0.0
2023-08-06 08:43:00+08:00,0.0
2023-08-06T08:44:00+08:00,0.0
2023-08-06T08:45:00+08:00,0.0
2023-08-06 08:46:00+08:00,4.5
2023-08-06 08:47:00+08:00,4.5
2023-08-06T08:48:00+08:00,9.0
2023-08-06 08:49:00+08:00,4.5
2023-08-06T08:50:00+08:00,0.0
2023-08-06T08:51:00+08:00,20.83333333333333
2023-08-06T08:52:00+08:00,17.666666666666668
2023-08-06T08:53:00+08:00,22.0
2023-08-06T08:54:00+08:00,1.5
2023-08-06T08:55:00+08:00,0.0
2023-08-06T08:56:00+08:00,5.333333333333333
2023-08-06T08:57:00+08:00,0.0
2023-08-06 08:58:00+08:00,5.333333333333333
2023-08-06T08:59:00+08:00,10.666666666666666
2023-08-06T09:00:00+08:00,36.0
2023-08-06T09:01:00+08:00,4.0
2023-08-06T09:02:00+08:00,46.0
2023-08-06 09:03:00+08:00,24.7
2023-08-06T09:04:00+08:00,3.4
2023-08-06T09:05:00+08:00,18.0
2023-08-06 09:06:00+08:00,9.0
2023-08-06 09:07:00+08:00,9.0
2023-08-06 09:08:00+08:00,9.0
2023-08-06 09:09:00+08:00,9.0
2023-08-06 09:10:00+08:00,9.0
2023-08-06T09:11:00+08:00,0.0
2023-08-06 09:12:00+08:00,17.25
2023-08-06T09:13:00+08:00,34.5
2023-08-06T09:14:00+08:00,0.0
2023-08-06T09:15:00+08:00,0.0
2023-08-06 09:16:00+08:00,0.25
2023-08-06 09:17:00+08:00,0.25
2023-08-06 09:18:00+08:00,0.25
2023-08-06T09:19:00+08:00,0.5
2023-08-06T09:20:00+08:00,14.0
2023-08-06 09:21:00+08:00,17.833333333333336
2023-08-06T09:22:00+08:00,21.666666666666668
2023-08-06T09:23:00+08:00,0.0
2023-08-06T09:24:00+08:00,18.25
2023-08-06 09:25:00+08:00,9.625
2023-08-06 09:26:00+08:00,9.625
2023-08-06 09:27:00+08:00,9.625
2023-08-06 09:28:00+08:00,9.625
2023-08-06T09:29:00+08:00,1.0
2023-08-06 09:30:00+08:00,0.5
2023-08-06 09:31:00+08:00,0.5
2023-08-06T09:32:00+08:00,0.0
2023-08-06 09:33:00+08:00,14.0
2023-08-06 09:34:00+08:00,14.0
2023-08-06 09:35:00+08:00,14.0
2023-08-06 09:36:00+08:00,14.0
2023-08-06T09:37:00+08:00,28.0
2023-08-06 09:38:00+08:00,28.7
2023-08-06T09:39:00+08:00,29.4
2023-08-06 09:40:00+08:00,26.03333333333333
2023-08-06T09:41:00+08:00,22.666666666666668
2023-08-06 09:42:00+08:00,11.333333333333334
2023-08-06 09:43:00+08:00,11.333333333333334
2023-08-06 09:44:00+08:00,11.333333333333334
2023-08-06 09:45:00+08:00,11.333333333333334
2023-08-06 09:46:00+08:00,11.333333333333334
2023-08-06T09:47:00+08:00,0.0
2023-08-06 09:48:00+08:00,0.0
2023-08-06 09:49:00+08:00,0.0
2023-08-06 09:50:00+08:00,0.0
2023-08-06T09:51:00+08:00,0.0
2023-08-06 09:52:00+08:00,19.5
2023-08-06 09:53:00+08:00,19.5
2023-08-06T09:54:00+08:00,39.0
2023-08-06 09:55:00+08:00,19.5
2023-08-06 09:56:00+08:00,19.5
2023-08-06 09:57:00+08:00,19.5
2023-08-06T09:58:00+08:00,0.0
2023-08-06 09:59:00+08:00,0.0
2023-08-06 10:00:00+08:00,0.0
2023-08-06T10:01:00+08:00,0.0
2023-08-06 10:02:00+08:00,0.0
2023-08-06T10:03:00+08:00,0.0
2023-08-06 10:04:00+08:00,12.5
2023-08-06 10:05:00+08:00,12.5
2023-08-06 10:06:00+08:00,12.5
2023-08-06 10:07:00+08:00,12.5
2023-08-06 10:08:00+08:00,12.5
2023-08-06 10:09:00+08:00,12.5
2023-08-06 10:10:00+08:00,12.5
2023-08-06 10:11:00+08:00,12.5
2023-08-06 10:12:00+08:00,12.5
2023-08-06T10:13:00+08:00,25.0
2023-08-06T10:14:00+08:00,8.0
2023-08-06T10:15:00+08:00,3.0
2023-08-06T10:16:00+08:00,5.0
2023-08-06T10:17:00+08:00,0.0
2023-08-06 10:18:00+08:00,41.0
2023-08-06 10:19:00+08:00,41.0
2023-08-06T10:20:00+08:00,82.0
2023-08-06T10:21:00+08:00,2.6666666666666665
2023-08-06 10:22:00+08:00,15.333333333333334
2023-08-06 10:23:00+08:00,15.333333333333334
2023-08-06 10:24:00+08:00,15.333333333333334
2023-08-06T10:25:00+08:00,28.0
2023-08-06T10:26:00+08:00,1.6666666666666667
2023-08-06 10:27:00+08:00,13.333333333333334
2023-08-06T10:28:00+08:00,25.0
2023-08-06T10:29:00+08:00,0.0
2023-08-06T10:30:00+08:00,29.666666666666668
2023-08-06T10:31:00+08:00,0.0
2023-08-06 10:32:00+08:00,14.5
2023-08-06 10:33:00+08:00,14.5
2023-08-06 10:34:00+08:00,14.5
2023-08-06T10:35:00+08:00,29.0
2023-08-06 10:36:00+08:00,21.0
2023-08-06T10:37:00+08:00,13.0
2023-08-06 10:38:00+08:00,13.5
2023-08-06T10:39:00+08:00,14.0
2023-08-06T10:40:00+08:00,3.0
2023-08-06T10:41:00+08:00,25.0
2023-08-06T10:42:00+08:00,18.666666666666668
2023-08-06T10:43:00+08:00,86.0
2023-08-06T10:44:00+08:00,0.0
